date,year,month,product,bank,total_volume,approved_pct,bd_pct,td_pct,total_decline_pct
2022-01-09,2022,1,AEPS,Airtel Payment Bank,1.93,78.32,18.25,2.7,20.95
2022-01-09,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,1.76,79.02,17.81,2.49,20.299999999999997
2022-01-09,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,1.79,68.46,27.68,3.05,30.73
2022-01-09,2022,1,AEPS,ICICI Bank,1.72,75.96,17.2,6.06,23.259999999999998
2022-01-09,2022,1,AEPS,Madhyanchal Gramin Bank,1.64,64.72,14.95,19.43,34.379999999999995
2022-01-09,2022,1,AEPS,Fino Payments Bank,1.68,40.78,52.32,6.28,58.6
2022-01-09,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.52,74.39,11.75,12.97,24.72
2022-01-09,2022,1,AEPS,HDFC Bank,1.24,60.74,30.03,8.71,38.74
2022-01-09,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,1.1,77.13,16.91,4.99,21.9
2022-01-09,2022,1,AEPS,Punjab & Sind Bank,1.07,74.54,15.28,9.41,24.689999999999998
2022-01-09,2022,1,AEPS,Odisha Gramya Bank,1.03,82.24,9.89,7.2,17.09
2022-01-09,2022,1,AEPS,IDBI Bank,1.04,63.46,27.79,8.02,35.81
2022-01-09,2022,1,AEPS,Baroda Gujarat Gramin Bank,0.9,79.02,16.39,3.64,20.03
2022-01-09,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.94,85.48,11.92,1.93,13.85
2022-01-09,2022,1,AEPS,Tripura Gramin Bank,0.83,68.79,24.85,5.65,30.5
2022-01-09,2022,1,AEPS,Andhra Pragathi Grameena Bank,0.74,77.61,18.27,3.31,21.58
2022-01-09,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.67,79.8,15.44,4.05,19.49
2022-01-09,2022,1,AEPS,Sarva Haryana Gramin Bank,0.59,78.8,11.29,9.25,20.54
2022-01-09,2022,1,AEPS,Axis Bank,0.67,68.96,29.57,0.84,30.41
2022-01-09,2022,1,AEPS,Telangana Grameena Bank,0.52,87.32,9.37,2.47,11.84
2022-01-09,2022,1,AEPS,Paytm Payments Bank,0.56,80.01,16.89,2.42,19.310000000000002
2022-01-09,2022,1,AEPS,Punjab Gramin Bank,0.41,68.28,22.07,8.77,30.84
2022-01-09,2022,1,AEPS,IDFC First Bank,0.35,65.51,21.06,12.74,33.8
2022-01-09,2022,1,AEPS,Assam Gramin Vikash Bank,0.31,45.21,44.6,9.31,53.910000000000004
2022-01-09,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.31,62.96,16.03,19.6,35.63
2022-01-09,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.28,83.86,10.95,4.25,15.2
2022-01-09,2022,1,AEPS,Karnataka Bank,0.25,70.46,26.4,2.4,28.799999999999997
2022-01-10,2022,1,NFS,State Bank of India,116.48,85.57,12.99,0.36,13.35
2022-01-10,2022,1,NFS,Union Bank Of India,36.87,84.76,13.97,0.25,14.22
2022-01-10,2022,1,NFS,Bank Of Baroda,33.68,80.36,17.42,1.17,18.590000000000003
2022-01-10,2022,1,NFS,Canara Bank,31.58,84.18,14.41,0.53,14.94
2022-01-10,2022,1,NFS,Punjab National Bank,29.46,83.19,14.65,0.48,15.13
2022-01-10,2022,1,NFS,HDFC Bank,29.27,86.62,11.93,0.35,12.28
2022-01-10,2022,1,NFS,Indian Bank,25.1,82.82,14.82,1.04,15.86
2022-01-10,2022,1,NFS,Bank Of India,20.67,82.34,16.32,0.28,16.6
2022-01-10,2022,1,NFS,ICICI Bank,17.22,86.71,12.06,0.1,12.16
2022-01-10,2022,1,NFS,Axis Bank,16.29,85.65,11.71,1.31,13.020000000000001
2022-01-10,2022,1,NFS,Central Bank of India,12.5,78.24,20.58,0.11,20.689999999999998
2022-01-10,2022,1,NFS,Indian Overseas Bank,11.48,81.91,15.37,1.67,17.04
2022-01-10,2022,1,NFS,Kotak Mahindra Bank,9.04,82.23,16.21,0.39,16.6
2022-01-10,2022,1,NFS,UCO Bank,8.92,81.78,16.62,0.58,17.2
2022-01-10,2022,1,NFS,Bank of Maharashtra,8.65,83.19,15.43,0.08,15.51
2022-01-10,2022,1,NFS,Federal Bank,8.37,87.15,11.87,0.05,11.92
2022-01-10,2022,1,NFS,Indusind Bank,8.22,87.5,11.65,0.14,11.790000000000001
2022-01-10,2022,1,NFS,Karnataka Bank,4.25,80.65,16.52,1.87,18.39
2022-01-10,2022,1,NFS,Karur Vysya Bank,4.06,80.89,11.72,6.58,18.3
2022-01-10,2022,1,NFS,Yes Bank Ltd,3.82,83.61,15.32,0.03,15.35
2022-01-10,2022,1,NFS,IDFC Bank,3.73,85.1,12.79,1.04,13.829999999999998
2022-01-10,2022,1,NFS,Ujjivan Small Finance Bank Limited,3.54,76.03,20.39,2.75,23.14
2022-01-10,2022,1,NFS,Fino Payments Bank,3.41,77.52,21.39,0.22,21.61
2022-01-10,2022,1,NFS,IDBI Bank,2.84,83.08,15.69,0.15,15.84
2022-01-10,2022,1,NFS,Bandhan Bank limited,2.72,84.48,14.11,0.5,14.61
2022-01-10,2022,1,NFS,Punjab and Sind Bank,2.61,63.6,17.48,18.1,35.58
2022-01-10,2022,1,NFS,The South Indian Bank,2.41,84.44,13.68,0.94,14.62
2022-01-10,2022,1,NFS,Department of Post,2.27,77.18,20.78,1.03,21.810000000000002
2022-01-10,2022,1,NFS,Paytm Payments Bank Ltd,2.08,80.55,18.17,0.14,18.310000000000002
2022-01-10,2022,1,NFS,City Union Bank,1.86,83.93,14.08,1.08,15.16
2022-01-10,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.78,71.1,27.84,0.34,28.18
2022-01-10,2022,1,NFS,Jammu and Kashmir Bank,1.74,81.1,17.47,0.35,17.82
2022-01-10,2022,1,NFS,Tamilnaad Mercantile Bank,1.65,79.51,17.46,1.92,19.380000000000003
2022-01-10,2022,1,NFS,Kerala Gramin Bank,1.57,83.31,15.79,0.32,16.11
2022-01-10,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.43,64.14,32.02,3.12,35.14
2022-01-10,2022,1,NFS,Fincare Small Finance Bank Limited,1.3,69.69,29.52,0.06,29.58
2022-01-10,2022,1,NFS,Equitas Small Finance Bank Ltd.,1.18,85.38,13.39,0.34,13.73
2022-01-10,2022,1,NFS,Pragathi Krishna Gramin Bank,1.13,77.79,21.18,0.27,21.45
2022-01-10,2022,1,NFS,Maharashtra Gramin Bank,1.03,79.83,18.01,0.99,19.0
2022-01-10,2022,1,NFS,ESAF Small Finance Bank,1.02,79.3,19.69,0.16,19.85
2022-01-10,2022,1,NFS,AU Small Finance Bank,0.99,85.51,13.14,0.21,13.350000000000001
2022-01-10,2022,1,NFS,Saraswat Co-operative Bank,0.94,87.82,10.6,0.28,10.879999999999999
2022-01-10,2022,1,NFS,Chhattisgarh  Gramin Bank,0.84,80.9,15.41,2.64,18.05
2022-01-10,2022,1,NFS,Andhra Pragathi Grameena Bank,0.82,72.08,19.66,7.37,27.03
2022-01-10,2022,1,NFS,RBL Bank Limited,0.79,84.92,13.47,0.62,14.09
2022-01-10,2022,1,NFS,Standard Chartered Bank,0.79,86.7,12.02,0.18,12.2
2022-01-10,2022,1,NFS,Citibank,0.65,88.95,9.53,0.3,9.83
2022-01-10,2022,1,NFS,"The Nanded District Central Co-operative Bank Ltd.,Nanded",0.62,45.6,44.14,7.22,51.36
2022-01-10,2022,1,NFS,DBS Bank,0.62,80.58,16.74,1.01,17.75
2022-01-10,2022,1,NFS,Lakshmi Vilas Bank,0.61,83.02,15.43,0.21,15.64
2022-01-10,2022,1,AEPS,State Bank of India,93.99,67.93,17.52,14.38,31.9
2022-01-10,2022,1,AEPS,Punjab National Bank,28.93,84.18,12.76,2.87,15.629999999999999
2022-01-10,2022,1,AEPS,Union Bank of India,20.85,78.83,15.03,5.95,20.98
2022-01-10,2022,1,AEPS,Indian Bank,19.46,79.02,17.53,3.27,20.8
2022-01-10,2022,1,AEPS,Bank of Baroda,18.06,50.75,39.39,9.73,49.120000000000005
2022-01-10,2022,1,AEPS,Bank of India,15.22,81.05,16.37,2.38,18.75
2022-01-10,2022,1,AEPS,Central Bank of India,13.43,66.6,28.09,5.11,33.2
2022-01-10,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,13.77,69.82,15.0,15.03,30.03
2022-01-10,2022,1,AEPS,Canara Bank,9.74,82.18,16.15,1.48,17.63
2022-01-10,2022,1,AEPS,India Post Payment Bank,8.85,81.28,12.29,2.5,14.79
2022-01-10,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,6.24,87.84,9.29,2.67,11.959999999999999
2022-01-10,2022,1,AEPS,UCO Bank,6.47,82.51,12.79,4.51,17.299999999999997
2022-01-10,2022,1,AEPS,Uttar Bihar Grameen Bank,5.3,78.54,16.42,4.81,21.23
2022-01-10,2022,1,AEPS,Indian Overseas Bank,4.59,86.91,8.77,4.13,12.899999999999999
2022-01-10,2022,1,AEPS,Bangiya Gramin Vikash Bank,3.81,77.83,14.57,7.36,21.93
2022-01-10,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,3.55,66.01,14.65,19.17,33.82
2022-01-10,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,3.37,74.26,10.44,15.13,25.57
2022-01-10,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,3.32,85.87,10.68,3.29,13.969999999999999
2022-01-10,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,3.07,75.36,22.34,2.12,24.46
2022-01-10,2022,1,AEPS,Bank of Maharashtra,3.16,74.46,8.75,16.64,25.39
2022-01-10,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,2.53,66.86,28.21,4.79,33.0
2022-01-10,2022,1,AEPS,ICICI Bank,2.38,77.93,17.81,4.1,21.909999999999997
2022-01-10,2022,1,AEPS,Airtel Payment Bank,2.42,78.32,19.39,2.1,21.490000000000002
2022-01-10,2022,1,AEPS,Madhyanchal Gramin Bank,2.13,68.88,14.84,16.11,30.95
2022-01-10,2022,1,AEPS,Indusind Bank,2.27,84.51,14.23,1.07,15.3
2022-01-10,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,2.05,80.44,16.86,2.5,19.36
2022-01-10,2022,1,AEPS,Utkal Gramin Bank,1.9,72.69,12.65,14.46,27.11
2022-01-10,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.62,79.18,7.8,12.8,20.6
2022-01-10,2022,1,AEPS,Fino Payments Bank,1.92,47.95,49.28,2.61,51.89
2022-01-10,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,1.8,76.55,15.82,7.48,23.3
2022-01-10,2022,1,AEPS,Jharkhand Rajya Gramin Bank erstwhile Vananchal Gramin Bank,1.58,46.2,10.44,43.14,53.58
2022-01-10,2022,1,AEPS,Punjab & Sind Bank,1.42,58.44,12.43,28.92,41.35
2022-01-10,2022,1,AEPS,HDFC Bank,1.49,53.28,30.58,16.01,46.59
2022-01-10,2022,1,AEPS,Baroda Gujarat Gramin Bank,1.24,70.87,15.01,13.96,28.97
2022-01-10,2022,1,AEPS,IDBI Bank,1.25,65.94,32.17,1.7,33.870000000000005
2022-01-10,2022,1,AEPS,Andhra Pragathi Grameena Bank,1.21,78.9,16.39,4.55,20.94
2022-01-10,2022,1,AEPS,Tripura Gramin Bank,1.09,72.12,26.47,1.11,27.58
2022-01-10,2022,1,AEPS,Odisha Gramya Bank,1.0,67.71,9.31,22.8,32.11
2022-01-10,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.76,80.1,15.49,4.23,19.72
2022-01-10,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.78,87.7,11.44,0.63,12.07
2022-01-10,2022,1,AEPS,Sarva Haryana Gramin Bank,0.65,83.74,13.69,2.38,16.07
2022-01-10,2022,1,AEPS,Telangana Grameena Bank,0.75,85.44,10.49,3.92,14.41
2022-01-10,2022,1,AEPS,Axis Bank,0.78,66.65,31.05,2.09,33.14
2022-01-10,2022,1,AEPS,Paytm Payments Bank,0.6,76.54,17.76,5.49,23.25
2022-01-10,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.49,74.82,23.53,1.53,25.060000000000002
2022-01-10,2022,1,AEPS,Punjab Gramin Bank,0.4,72.89,24.57,2.28,26.85
2022-01-10,2022,1,AEPS,Assam Gramin Vikash Bank,0.44,36.19,61.18,2.44,63.62
2022-01-10,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.42,74.96,17.61,6.44,24.05
2022-01-10,2022,1,AEPS,IDFC First Bank,0.4,66.04,22.09,11.69,33.78
2022-01-10,2022,1,AEPS,Saptagiri Grameena Bank,0.33,74.44,20.71,3.62,24.330000000000002
2022-01-11,2022,1,NFS,State Bank of India,102.15,86.16,12.58,0.23,12.81
2022-01-11,2022,1,NFS,Union Bank Of India,32.92,84.48,14.34,0.22,14.56
2022-01-11,2022,1,NFS,Bank Of Baroda,29.41,80.67,17.64,0.7,18.34
2022-01-11,2022,1,NFS,Canara Bank,29.2,84.17,14.39,0.61,15.0
2022-01-11,2022,1,NFS,Punjab National Bank,27.77,77.47,14.13,2.16,16.29
2022-01-11,2022,1,NFS,HDFC Bank,25.88,86.92,11.95,0.11,12.059999999999999
2022-01-11,2022,1,NFS,Indian Bank,22.41,82.46,14.85,1.43,16.28
2022-01-11,2022,1,NFS,Bank Of India,18.5,81.77,16.04,1.2,17.24
2022-01-11,2022,1,NFS,ICICI Bank,14.99,86.89,11.93,0.12,12.049999999999999
2022-01-11,2022,1,NFS,Axis Bank,14.37,87.37,10.09,1.24,11.33
2022-01-11,2022,1,NFS,Central Bank of India,10.9,79.21,19.61,0.12,19.73
2022-01-11,2022,1,NFS,Indian Overseas Bank,10.09,83.16,15.38,0.45,15.83
2022-01-11,2022,1,NFS,Kotak Mahindra Bank,8.76,74.36,15.19,6.16,21.35
2022-01-11,2022,1,NFS,UCO Bank,8.07,82.73,15.11,1.21,16.32
2022-01-11,2022,1,NFS,Federal Bank,7.74,86.83,12.14,0.16,12.3
2022-01-11,2022,1,NFS,Indusind Bank,7.61,88.55,10.63,0.17,10.8
2022-01-11,2022,1,NFS,Bank of Maharashtra,7.2,83.57,15.04,0.1,15.139999999999999
2022-01-11,2022,1,NFS,Karnataka Bank,3.97,80.79,16.2,2.07,18.27
2022-01-11,2022,1,NFS,Karur Vysya Bank,3.72,81.58,12.07,5.55,17.62
2022-01-11,2022,1,NFS,IDBI Bank,3.45,80.7,14.38,3.95,18.330000000000002
2022-01-11,2022,1,NFS,IDFC,3.44,86.08,12.82,0.15,12.97
2022-01-11,2022,1,NFS,Yes Bank Ltd,3.38,88.3,10.66,0.06,10.72
2022-01-11,2022,1,NFS,Ujjivan Small Finance Bank Limited,3.28,75.91,20.11,3.18,23.29
2022-01-11,2022,1,NFS,Fino Payments Bank,2.9,77.23,21.49,0.43,21.919999999999998
2022-01-11,2022,1,NFS,Bandhan Bank limited,2.62,84.13,13.92,1.08,15.0
2022-01-11,2022,1,NFS,The South Indian Bank,2.26,84.99,13.21,0.9,14.110000000000001
2022-01-11,2022,1,NFS,Department of Post,2.02,76.49,21.72,0.86,22.58
2022-01-11,2022,1,NFS,Punjab and Sind Bank,1.95,78.9,18.07,2.03,20.1
2022-01-11,2022,1,NFS,Paytm Payments Bank Ltd,1.9,80.03,18.06,0.72,18.779999999999998
2022-01-11,2022,1,NFS,City Union Bank,1.65,84.37,14.0,0.75,14.75
2022-01-11,2022,1,NFS,Jammu and Kashmir Bank,1.61,82.09,16.77,0.09,16.86
2022-01-11,2022,1,NFS,Kerala Gramin Bank,1.52,82.57,16.13,0.75,16.88
2022-01-11,2022,1,NFS,Tamilnaad Mercantile Bank,1.5,81.15,16.5,1.34,17.84
2022-01-11,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.36,69.22,28.6,1.49,30.09
2022-01-11,2022,1,NFS,Fincare Small Finance Bank Limited,1.31,69.04,29.91,0.28,30.19
2022-01-11,2022,1,NFS,Equitas Small Finance Bank Ltd.,1.15,84.93,13.44,0.82,14.26
2022-01-11,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.08,65.93,32.69,0.68,33.37
2022-01-11,2022,1,NFS,ESAF Small Finance Bank,1.03,78.6,20.41,0.23,20.64
2022-01-11,2022,1,NFS,Pragathi Krishna Gramin Bank,0.99,77.75,21.07,0.42,21.490000000000002
2022-01-11,2022,1,NFS,Maharashtra Gramin Bank,0.94,78.31,16.47,4.09,20.56
2022-01-11,2022,1,NFS,AU Small Finance Bank,0.91,85.05,12.72,1.16,13.88
2022-01-11,2022,1,NFS,Saraswat Co-operative Bank,0.84,88.02,9.91,0.81,10.72
2022-01-11,2022,1,NFS,Lakshmi Vilas Bank,0.71,83.12,15.51,0.17,15.68
2022-01-11,2022,1,NFS,RBL Bank Limited,0.71,84.33,13.52,1.19,14.709999999999999
2022-01-11,2022,1,NFS,Chhattisgarh  Gramin Bank,0.7,82.97,15.39,0.7,16.09
2022-01-11,2022,1,NFS,Standard Chartered Bank,0.68,86.1,11.69,1.16,12.85
2022-01-11,2022,1,NFS,Andhra Pragathi Grameena Bank,0.65,76.88,19.33,2.93,22.259999999999998
2022-01-11,2022,1,NFS,DBS Bank,0.56,81.29,16.61,1.12,17.73
2022-01-11,2022,1,NFS,Citibank,0.54,88.99,9.48,0.36,9.84
2022-01-11,2022,1,NFS,"The Nanded District Central Co-operative Bank Ltd.,Nanded",0.51,55.91,40.35,2.4,42.75
2022-01-11,2022,1,AEPS,State Bank of India,67.34,76.94,16.82,5.41,22.23
2022-01-11,2022,1,AEPS,Punjab National Bank,24.06,82.36,11.87,4.84,16.71
2022-01-11,2022,1,AEPS,Indian Bank,15.2,80.45,15.91,2.81,18.72
2022-01-11,2022,1,AEPS,Union Bank of India,14.81,83.57,14.03,1.62,15.649999999999999
2022-01-11,2022,1,AEPS,Bank of India,12.48,78.89,15.28,4.99,20.27
2022-01-11,2022,1,AEPS,Bank of Baroda,12.64,58.59,39.77,1.1,40.870000000000005
2022-01-11,2022,1,AEPS,Central Bank of India,10.55,68.75,24.2,6.16,30.36
2022-01-11,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,8.46,81.87,16.09,1.39,17.48
2022-01-11,2022,1,AEPS,Canara Bank,7.36,84.1,13.75,1.29,15.04
2022-01-11,2022,1,AEPS,India Post Payment Bank,6.48,77.67,16.87,2.77,19.64
2022-01-11,2022,1,AEPS,UCO Bank,5.89,78.23,9.52,11.32,20.84
2022-01-11,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,5.28,84.25,9.3,5.34,14.64
2022-01-11,2022,1,AEPS,Uttar Bihar Grameen Bank,3.67,79.95,13.83,4.7,18.53
2022-01-11,2022,1,AEPS,Indian Overseas Bank,3.74,80.4,7.53,11.18,18.71
2022-01-11,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,2.74,83.98,9.98,5.46,15.440000000000001
2022-01-11,2022,1,AEPS,Bangiya Gramin Vikash Bank,2.94,81.87,11.21,5.55,16.76
2022-01-11,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,2.27,72.4,17.89,8.72,26.61
2022-01-11,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,2.28,87.59,9.85,1.83,11.68
2022-01-11,2022,1,AEPS,Bank of Maharashtra,2.08,79.99,10.75,8.26,19.009999999999998
2022-01-11,2022,1,AEPS,Indusind Bank,2.18,84.58,13.66,0.97,14.63
2022-01-11,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,1.7,80.27,15.81,3.06,18.87
2022-01-11,2022,1,AEPS,Airtel Payment Bank,1.83,76.73,20.31,2.23,22.54
2022-01-11,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,1.63,53.66,8.29,36.95,45.24
2022-01-11,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,1.7,64.14,24.6,10.59,35.19
2022-01-11,2022,1,AEPS,ICICI Bank,1.58,76.06,18.52,4.65,23.17
2022-01-11,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.37,82.5,7.97,8.91,16.88
2022-01-11,2022,1,AEPS,Madhyanchal Gramin Bank,1.4,78.01,13.62,7.31,20.93
2022-01-11,2022,1,AEPS,Utkal Gramin Bank,1.3,78.15,13.45,7.2,20.65
2022-01-11,2022,1,AEPS,Fino Payments Bank,1.2,71.91,22.0,5.45,27.45
2022-01-11,2022,1,AEPS,HDFC Bank,1.14,49.91,40.37,9.09,49.459999999999994
2022-01-11,2022,1,AEPS,Punjab & Sind Bank,0.99,71.11,15.63,12.39,28.020000000000003
2022-01-11,2022,1,AEPS,IDBI Bank,0.95,67.77,28.49,2.93,31.419999999999998
2022-01-11,2022,1,AEPS,Baroda Gujarat Gramin Bank,0.79,79.89,17.07,2.16,19.23
2022-01-11,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,0.8,75.91,16.8,6.34,23.14
2022-01-11,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.77,73.54,13.66,12.06,25.72
2022-01-11,2022,1,AEPS,Odisha Gramya Bank,0.72,76.9,12.08,9.95,22.03
2022-01-11,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.7,85.81,9.81,3.14,12.950000000000001
2022-01-11,2022,1,AEPS,Axis Bank,0.76,58.21,30.45,10.65,41.1
2022-01-11,2022,1,AEPS,Sarva Haryana Gramin Bank,0.53,82.22,13.36,3.89,17.25
2022-01-11,2022,1,AEPS,Tripura Gramin Bank,0.6,87.31,10.0,1.91,11.91
2022-01-11,2022,1,AEPS,Andhra Pragathi Grameena Bank,0.55,76.13,16.7,6.43,23.13
2022-01-11,2022,1,AEPS,Paytm Payments Bank,0.52,75.64,20.11,3.62,23.73
2022-01-11,2022,1,AEPS,Telangana Grameena Bank,0.44,86.96,10.37,1.85,12.219999999999999
2022-01-11,2022,1,AEPS,Punjab Gramin Bank,0.33,72.93,24.34,1.29,25.63
2022-01-11,2022,1,AEPS,Assam Gramin Vikash Bank,0.41,36.32,58.26,4.42,62.68
2022-01-11,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.32,69.33,22.84,6.89,29.73
2022-01-11,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.33,75.59,17.19,5.49,22.68
2022-01-11,2022,1,AEPS,IDFC First Bank,0.32,64.93,23.56,10.79,34.349999999999994
2022-01-11,2022,1,AEPS,Karnataka Bank,0.25,72.25,25.24,1.69,26.93
2022-01-11,2022,1,AEPS,Federal Bank,0.24,55.14,11.31,32.86,44.17
2022-01-12,2022,1,NFS,State Bank of India,108.91,83.92,12.39,2.6,14.99
2022-01-12,2022,1,NFS,Union Bank Of India,34.36,84.16,14.22,0.67,14.89
2022-01-12,2022,1,NFS,Bank Of Baroda,31.2,80.39,18.08,0.54,18.619999999999997
2022-01-12,2022,1,NFS,Canara Bank,31.06,83.28,15.42,0.48,15.9
2022-01-12,2022,1,NFS,HDFC Bank,27.73,87.2,11.62,0.13,11.75
2022-01-12,2022,1,NFS,Punjab National Bank,25.74,82.79,15.59,0.6,16.19
2022-01-12,2022,1,NFS,Indian Bank,23.56,82.6,14.79,1.37,16.16
2022-01-12,2022,1,NFS,Bank Of India,18.97,82.82,15.56,0.6,16.16
2022-01-12,2022,1,NFS,ICICI Bank,15.85,87.06,11.7,0.14,11.84
2022-01-12,2022,1,NFS,Axis Bank,15.31,86.51,10.39,1.8,12.190000000000001
2022-01-12,2022,1,NFS,Central Bank of India,11.38,78.52,20.31,0.11,20.419999999999998
2022-01-12,2022,1,NFS,Indian Overseas Bank,10.9,81.97,15.25,1.67,16.92
2022-01-12,2022,1,NFS,Kotak Mahindra Bank,9.19,77.77,16.89,4.18,21.07
2022-01-12,2022,1,NFS,Bank of Maharashtra,8.73,70.28,13.72,13.19,26.91
2022-01-12,2022,1,NFS,UCO Bank,8.4,82.4,14.42,1.78,16.2
2022-01-12,2022,1,NFS,Federal Bank,8.39,83.72,15.36,0.07,15.43
2022-01-12,2022,1,NFS,Indusind Bank,8.16,88.32,10.35,0.67,11.02
2022-01-12,2022,1,NFS,IDBI Bank,6.06,80.3,13.62,5.11,18.73
2022-01-12,2022,1,NFS,Ujjivan Small Finance Bank Limited,4.31,72.04,18.44,8.37,26.810000000000002
2022-01-12,2022,1,NFS,Karnataka Bank,4.03,81.57,16.1,1.33,17.43
2022-01-12,2022,1,NFS,Karur Vysya Bank,3.87,82.45,11.99,4.76,16.75
2022-01-12,2022,1,NFS,IDFC,3.76,86.61,12.2,0.25,12.45
2022-01-12,2022,1,NFS,Yes Bank Ltd,3.67,88.02,10.52,0.06,10.58
2022-01-12,2022,1,NFS,Fino Payments Bank,3.17,77.49,21.33,0.31,21.639999999999997
2022-01-12,2022,1,NFS,Bandhan Bank limited,2.65,85.17,13.64,0.26,13.9
2022-01-12,2022,1,NFS,The South Indian Bank,2.46,84.5,13.03,1.59,14.62
2022-01-12,2022,1,NFS,Department of Post,2.12,75.46,21.55,2.02,23.57
2022-01-12,2022,1,NFS,Punjab and Sind Bank,2.0,79.33,18.09,1.55,19.64
2022-01-12,2022,1,NFS,Paytm Payments Bank Ltd,1.92,81.14,17.5,0.2,17.7
2022-01-12,2022,1,NFS,Jammu and Kashmir Bank,1.77,78.6,20.01,0.2,20.21
2022-01-12,2022,1,NFS,City Union Bank,1.74,84.47,13.83,0.79,14.620000000000001
2022-01-12,2022,1,NFS,Kerala Gramin Bank,1.74,82.67,15.98,0.81,16.79
2022-01-12,2022,1,NFS,Tamilnaad Mercantile Bank,1.62,81.28,16.78,0.98,17.76
2022-01-12,2022,1,NFS,Fincare Small Finance Bank Limited,1.45,70.36,28.77,0.08,28.849999999999998
2022-01-12,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.36,69.06,29.83,0.38,30.209999999999997
2022-01-12,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.3,66.84,30.94,1.52,32.46
2022-01-12,2022,1,NFS,Equitas Small Finance Bank Ltd.,1.24,86.46,12.41,0.29,12.7
2022-01-12,2022,1,NFS,ESAF Small Finance Bank,1.16,77.91,20.49,0.76,21.25
2022-01-12,2022,1,NFS,DBS Bank,1.02,74.93,19.98,4.22,24.2
2022-01-12,2022,1,NFS,Pragathi Krishna Gramin Bank,1.0,77.95,20.74,0.54,21.279999999999998
2022-01-12,2022,1,NFS,AU Small Finance Bank,0.95,86.17,12.47,0.19,12.66
2022-01-12,2022,1,NFS,Maharashtra Gramin Bank,0.9,81.71,16.3,0.68,16.98
2022-01-12,2022,1,NFS,Saraswat Co-operative Bank,0.88,88.64,9.99,0.15,10.14
2022-01-12,2022,1,NFS,Chhattisgarh  Gramin Bank,0.81,82.38,15.6,0.96,16.56
2022-01-12,2022,1,NFS,RBL Bank Limited,0.76,82.08,13.27,3.73,17.0
2022-01-12,2022,1,NFS,Andhra Pragathi Grameena Bank,0.75,73.47,19.79,5.87,25.66
2022-01-12,2022,1,NFS,Standard Chartered Bank,0.74,87.18,11.51,0.23,11.74
2022-01-12,2022,1,NFS,Citibank,0.63,89.09,9.23,0.53,9.76
2022-01-12,2022,1,NFS,"Jila Sahakari Kendriya Bank Maryadit,Raipur",0.6,85.29,12.51,1.15,13.66
